,Mesenchyme_corr,Mesenchyme_pval,Mesenchyme_qval,Mesenchyme_ci_low,Mesenchyme_ci_high,gene_annotation
ENSMUSG00000027177,0.1922136834410252,0.0,0.0,0.18588807595000337,0.19852335883438374,Hipk3
ENSMUSG00000027242,0.19220064280732982,0.0,0.0,0.18587500293129888,0.1985103515836794,Wdr76
ENSMUSG00000020017,0.19204019761433935,0.0,0.0,0.18571415947323533,0.1983503169357949,Hal
ENSMUSG00000060639,0.1919670696878674,0.0,0.0,0.18564085013744044,0.19827737601650294,Hist1h4i
ENSMUSG00000025314,0.19189511432821968,0.0,0.0,0.18556871634601,0.19820560459725375,Ptprj
ENSMUSG00000087373,0.19182799488614602,0.0,0.0,0.18550143052551674,0.19813865667245945,Gm15892
ENSMUSG00000106245,0.19175639831461452,0.0,0.0,0.18542965654286891,0.19806724299417794,Gm43824
ENSMUSG00000055471,0.19174611814264125,0.0,0.0,0.18541935090291664,0.19805698907737582,Alk
ENSMUSG00000026921,0.19172986829252095,0.0,0.0,0.18540306079844449,0.19804078072594203,Egfl7
ENSMUSG00000016194,0.19165693536507541,0.0,0.0,0.18532994724337776,0.19796803401128926,Hsd11b1
ENSMUSG00000038745,0.19157773212941726,0.0,0.0,0.18525054793022822,0.1978890329190678,Nlrp6
ENSMUSG00000057098,0.19147929784393491,0.0,0.0,0.1851518700735256,0.197790849744466,Ebf1
ENSMUSG00000001655,0.19137735841087952,0.0,0.0,0.18504967853041443,0.19768917023061636,Hoxc13
ENSMUSG00000070034,0.19129540248196253,0.0,0.0,0.18496752001259692,0.19760742316964264,Sp110
ENSMUSG00000039728,0.19126241919485118,0.0,0.0,0.18493445521823945,0.1975745239169749,Slc6a5
ENSMUSG00000059278,0.19114699376723504,0.0,0.0,0.18481874466778436,0.19745939245700286,Naa38
ENSMUSG00000068854,0.19078327878319604,0.0,0.0,0.1844541323857822,0.1970966026502299,Hist2h2be
ENSMUSG00000023393,0.19059991309695606,0.0,0.0,0.18427031499031213,0.19691370273341988,Slc17a9
ENSMUSG00000053916,0.19046580707999908,0.0,0.0,0.18413587889238886,0.19677993708256836,Nanp
ENSMUSG00000016833,0.19045222923375463,0.0,0.0,0.18412226763960468,0.19676639368430285,Mrps18c
ENSMUSG00000017688,0.19032733695396092,0.0,0.0,0.1839970681923311,0.19664181815224646,Hnf4g
ENSMUSG00000020160,0.19030210900522587,0.0,0.0,0.18397177822141916,0.19661665416106405,Meis1
ENSMUSG00000030162,0.19027281387162145,0.0,0.0,0.1839424110770993,0.19658743328564565,Olr1
ENSMUSG00000035722,0.1902208326942586,0.0,0.0,0.18389030215200544,0.19653558384412476,Abca7
ENSMUSG00000022051,0.1900441304144731,0.0,0.0,0.18371316587887745,0.19635932911665605,Bnip3l
ENSMUSG00000024131,0.18994125934783693,0.0,0.0,0.18361004234296413,0.1962567184143595,Slc3a1
ENSMUSG00000073489,0.18989488052460254,0.0,0.0,0.1835635497409985,0.19621045692963898,Ifi204
ENSMUSG00000007097,0.18989074836669548,0.0,0.0,0.18355940744725974,0.1962063352247355,Atp1a2
ENSMUSG00000042331,0.1896831152707539,0.0,0.0,0.18335126533451038,0.19599922708504183,Specc1
ENSMUSG00000014859,0.18960498445649088,0.0,0.0,0.18327294312795497,0.19592129366205946,E2f4
ENSMUSG00000028716,0.18959105596068387,0.0,0.0,0.18325898052080364,0.19590740034710813,Pdzk1ip1
ENSMUSG00000006763,0.18954539450792152,0.0,0.0,0.18321320725955711,0.1958618542091163,Saal1
ENSMUSG00000006715,0.18948672728660723,0.0,0.0,0.18315439642360656,0.19580333510772102,Gmnn
ENSMUSG00000044937,0.18924338396994836,0.0,0.0,0.1829104578976869,0.19556060569119138,Ttc41
ENSMUSG00000020424,0.18907066803610706,0.0,0.0,0.1827373199798403,0.19538832501094247,Gatsl3
ENSMUSG00000042293,0.1890605217497967,0.0,0.0,0.18272714891607877,0.19537820428170258,Gm5617
ENSMUSG00000000320,0.18890492474867676,0.0,0.0,0.18257117211350873,0.19522299903903775,Alox12
ENSMUSG00000035551,0.1888794615060444,0.0,0.0,0.18254564674722887,0.19519759987702578,Igfbpl1
ENSMUSG00000098875,0.18883569058339156,0.0,0.0,0.18250176905493393,0.19515393908816922,Gm27211
ENSMUSG00000034112,0.18883076575586302,0.0,0.0,0.18249683221593918,0.1951490266506319,Atp2c2
ENSMUSG00000000530,0.1887745156503782,0.0,0.0,0.18244044494125256,0.19509291803793183,Acvrl1
ENSMUSG00000049411,0.18866054683302338,0.0,0.0,0.18232619833194091,0.19497923577352744,Tmem241
ENSMUSG00000085806,0.18865879495432736,0.0,0.0,0.18232444218448346,0.19497748829827277,Gm12023
ENSMUSG00000069516,0.18864190365425568,0.0,0.0,0.18230750972785384,0.1949606394533351,Lyz2
ENSMUSG00000049538,0.18855861272480592,0.0,0.0,0.18222401591052995,0.19487755781543875,Adamts16
ENSMUSG00000023781,0.18833870590155322,0.0,0.0,0.18200357385656626,0.1946582031332985,Hes7
ENSMUSG00000037622,0.18813973204404713,0.0,0.0,0.18180411626580598,0.1944597283137974,Wdtc1
ENSMUSG00000034800,0.18804234137656584,0.0,0.0,0.18170648901803854,0.1943625817191389,Zfp661
ENSMUSG00000001661,0.18799286167929738,0.0,0.0,0.18165688917310713,0.1943132259764978,Hoxc6
ENSMUSG00000004902,0.1879494982738253,0.0,0.0,0.1816134204981905,0.19426997117704312,Slc25a18
ENSMUSG00000043673,0.18786783369079543,0.0,0.0,0.18153155773261284,0.1941885110606918,Kcns3
ENSMUSG00000061414,0.18784605220254022,0.0,0.0,0.18150972340016047,0.19416678409283952,Cracr2a
ENSMUSG00000011008,0.18778220357720618,0.0,0.0,0.18144571990729708,0.19410309524880426,Mcoln2
ENSMUSG00000031722,0.18768380953542602,0.0,0.0,0.18134708731173063,0.19400494733395773,Hp
ENSMUSG00000024248,0.18765726565586388,0.0,0.0,0.18132047909906007,0.19397846983068187,Cox7a2l
ENSMUSG00000039763,0.18765661335146047,0.0,0.0,0.181319825213815,0.19397781915733114,Dnajc28
ENSMUSG00000005892,0.18765304255088905,0.0,0.0,0.18131624575960684,0.19397425728525935,Trh
ENSMUSG00000041836,0.18742438169515538,0.0,0.0,0.18108703110661778,0.1937461678305491,Ptpre
ENSMUSG00000021219,0.1873398420462961,0.0,0.0,0.18100228688420786,0.1936618392649223,Rgs6
ENSMUSG00000036330,0.1873069411920447,0.0,0.0,0.18096930644015452,0.19362902053407569,Slc18a1
ENSMUSG00000003418,0.1873008669362075,0.0,0.0,0.1809632174917646,0.19362296143856414,St8sia6
ENSMUSG00000021376,0.1872084720867333,0.0,0.0,0.18087059921535883,0.1935307971317048,Tpmt
ENSMUSG00000067274,0.18712311625087305,0.0,0.0,0.180785037074027,0.1934456541756312,Rplp0
ENSMUSG00000055775,0.1870788959374283,0.0,0.0,0.18074070991759422,0.19340154411140795,Myh8
ENSMUSG00000046671,0.18690543906262566,0.0,0.0,0.18056683419325187,0.19322851944912678,Mtfr1l
ENSMUSG00000035769,0.18682666820587615,0.0,0.0,0.18048787325786075,0.19314994474042288,Xylb
ENSMUSG00000064310,0.18648972048161655,0.0,0.0,0.18015011338145864,0.19281383513735018,Zpld1
ENSMUSG00000038530,0.18617655078581682,0.0,0.0,0.1798361901866481,0.1925014430868025,Rgs4
ENSMUSG00000090053,0.1861711470790126,0.0,0.0,0.1798307734896397,0.1924960527869259,Palm2
ENSMUSG00000003812,0.1860723562998192,0.0,0.0,0.17973174529079497,0.19239750704643177,Dnase2a
ENSMUSG00000038236,0.18605919912137917,0.0,0.0,0.17971855650196855,0.1923843824931709,Hoxa7
ENSMUSG00000034706,0.1860238700595151,0.0,0.0,0.17968314257259912,0.19234914102377018,Dnaic2
ENSMUSG00000028495,0.18602381357338982,0.0,0.0,0.179683085950796,0.1923490846776797,Rps6
ENSMUSG00000027342,0.18590246567912413,0.0,0.0,0.17956144667976942,0.19222803752074583,Pcna
ENSMUSG00000021606,0.18578937021103545,0.0,0.0,0.17944807982495237,0.19211522216465107,Ndufs6
ENSMUSG00000070390,0.18556805627207762,0.0,0.0,0.17922623530276294,0.1918944558867471,Nlrp1b
ENSMUSG00000040600,0.18554252407954164,0.0,0.0,0.1792006419402435,0.19186898683470355,Eps8l3
ENSMUSG00000024386,0.18551657472094776,0.0,0.0,0.17917463042101572,0.19184310163951238,Proc
ENSMUSG00000092356,0.18546738718210348,0.0,0.0,0.1791253250797532,0.19179403569955236,Gm20532
ENSMUSG00000049871,0.1854531884798635,0.0,0.0,0.17911109237804826,0.1917798720927259,Nlrc3
ENSMUSG00000030108,0.18543608578996518,0.0,0.0,0.17909394873847348,0.19176281167262696,Slc6a13
ENSMUSG00000039853,0.18533192772424778,0.0,0.0,0.17898954136595355,0.19165891095407236,Trim14
ENSMUSG00000090137,0.18511906461982716,0.0,0.0,0.17877616920883438,0.19144657333729762,Uba52
ENSMUSG00000074743,0.1849505354692206,0.0,0.0,0.1786072374513891,0.19127845980856928,Thbd
ENSMUSG00000043230,0.1848846818069499,0.0,0.0,0.1785412265699725,0.1912127684518775,Fam124b
ENSMUSG00000096001,0.18480370736056378,0.0,0.0,0.17846005888332978,0.19113199350065424,2610528A11Rik
ENSMUSG00000038762,0.1846917826473871,0.0,0.0,0.17834786721123683,0.19102034439309684,Abcf1
ENSMUSG00000020709,0.18466013890922525,0.0,0.0,0.17831614802744578,0.19098877854540644,Adap2
ENSMUSG00000097443,0.18458071178838031,0.0,0.0,0.17823653159296202,0.19090954687527809,Gm17529
ENSMUSG00000026950,0.18455334714204538,0.0,0.0,0.1782091017425433,0.19088224954754432,Neb
ENSMUSG00000020415,0.1845408283836113,0.0,0.0,0.1781965531578797,0.19086976158271143,Pttg1
ENSMUSG00000036887,0.1845053763925954,0.0,0.0,0.1781610167128773,0.19083439678527206,C1qa
ENSMUSG00000061577,0.18436551294555145,0.0,0.0,0.1780208202435607,0.19069487716976402,Adgrg5
ENSMUSG00000025991,0.18434078104184523,0.0,0.0,0.17799602947868245,0.19067020603881416,Cps1
ENSMUSG00000052435,0.1843341993290515,0.0,0.0,0.17798943210297105,0.1906636404976632,Cebpe
ENSMUSG00000040253,0.1839788337873958,0.0,0.0,0.17763322172228985,0.1903091472686798,Gbp7
ENSMUSG00000016200,0.18364714365876275,0.0,0.0,0.1773007445404077,0.1899782698473997,Syt14
ENSMUSG00000055900,0.1835985248525202,0.0,0.0,0.1772520104904195,0.1899297700461328,Tmem69
ENSMUSG00000006442,0.1835721013291259,0.0,0.0,0.1772255243469947,0.1899034111870297,Srm
ENSMUSG00000019214,0.18356441659929842,0.0,0.0,0.17721782140716505,0.18989574526174738,Chtf18
ENSMUSG00000070697,0.1835611654387129,0.0,0.0,0.17721456254275078,0.1898925020565242,Utp3
ENSMUSG00000034871,0.1835460460160837,0.0,0.0,0.17719940729553071,0.18987741962824825,Fam151a
ENSMUSG00000039756,0.18354368469419247,0.0,0.0,0.1771970403788966,0.18987506408379304,Dnttip2
ENSMUSG00000032446,0.18353623236158012,0.0,0.0,0.17718957038975552,0.18986762998429255,Eomes
ENSMUSG00000068686,0.18348669939574755,0.0,0.0,0.17713992008593032,0.18981821818892639,Cd59b
ENSMUSG00000000861,0.18342224964131223,0.0,0.0,0.17707531770568077,0.1897539260472716,Bcl11a
ENSMUSG00000024791,0.18341461984240717,0.0,0.0,0.1770676698419912,0.18974631490355245,Cdca5
ENSMUSG00000038756,0.18339342058307678,0.0,0.0,0.1770464203940048,0.18972516747332685,Ttll6
ENSMUSG00000048429,0.1833505517517751,0.0,0.0,0.17700345009002064,0.1896824034321292,1810026J23Rik
ENSMUSG00000064147,0.18332277078529785,0.0,0.0,0.17697560337751822,0.18965469036161117,Rab44
ENSMUSG00000031026,0.1833165268790812,0.0,0.0,0.1769693446959639,0.18964846171395025,Trim66
ENSMUSG00000032589,0.1831354750136574,0.0,0.0,0.17678786461966933,0.18946785207266928,Bsn
ENSMUSG00000097084,0.18282496056279976,0.0,0.0,0.17647661676721177,0.18915809506420153,Foxl1
ENSMUSG00000003436,0.18281128174432165,0.0,0.0,0.17646290567003622,0.18914444958367804,Dll3
ENSMUSG00000001911,0.18279816930123882,0.0,0.0,0.17644976228707734,0.1891313690958861,Nfix
ENSMUSG00000049409,0.18268920252714227,0.0,0.0,0.17634053848458953,0.18902266778908955,Prokr1
ENSMUSG00000021697,0.18265177566129015,0.0,0.0,0.17630302337315334,0.18898533206759568,Depdc1b
ENSMUSG00000028801,0.1825172602396863,0.0,0.0,0.1761681909414859,0.18885114407559334,Stpg1
ENSMUSG00000038624,0.18249041127607082,0.0,0.0,0.17614127873192506,0.18882436043784281,Nepn
ENSMUSG00000064373,0.1824162123922057,0.0,0.0,0.17606690511307307,0.18875034203731292,Selenop
ENSMUSG00000056204,0.18236942785517168,0.0,0.0,0.1760200104378511,0.188703671263233,Pgpep1
ENSMUSG00000052336,0.18219675626317658,0.0,0.0,0.1758469325991285,0.1885314192979758,Cx3cr1
ENSMUSG00000026393,0.18203182236329685,0.0,0.0,0.1756816110236662,0.18836688585672867,Nek7
ENSMUSG00000059742,0.1818437695148773,0.0,0.0,0.17549311659579123,0.1881792891657471,Kcnh7
ENSMUSG00000040010,0.18163309169531344,0.0,0.0,0.1752819446225829,0.187969121835657,Slc7a5
ENSMUSG00000049744,0.18162944936090847,0.0,0.0,0.17527829375006918,0.18796548832182183,Arhgap15
ENSMUSG00000055866,0.1815703054706292,0.0,0.0,0.175219011243213,0.18790648763486928,Per2
ENSMUSG00000001741,0.1813049557978957,0.0,0.0,0.17495304023262184,0.18764177988252903,Il16
ENSMUSG00000024354,0.18119688704979678,0.0,0.0,0.1748447186984161,0.18753397230505925,Slc23a1
ENSMUSG00000087029,0.18098137808898657,0.0,0.0,0.1746287060946832,0.1873189837107132,Gm14133
ENSMUSG00000036611,0.1808036485093957,0.0,0.0,0.1744505616224135,0.1871416828189206,Eepd1
ENSMUSG00000078670,0.1806881058578932,0.0,0.0,0.17433474947073072,0.18702641863743816,Fam174b
ENSMUSG00000029470,0.1806605738213719,0.0,0.0,0.1743071532423938,0.18699895293029115,P2rx4
ENSMUSG00000078185,0.18053050840935103,0.0,0.0,0.174176784713683,0.18686920073405924,Chml
ENSMUSG00000024992,0.18045928116013282,0.0,0.0,0.1741053915641578,0.18679814491634936,Pde6c
ENSMUSG00000023031,0.1804326324798603,0.0,0.0,0.17407868083177336,0.18677156035773199,Cela1
ENSMUSG00000003039,0.18033049931873496,0.0,0.0,0.17397630993763954,0.18666967286191483,Fam32a
ENSMUSG00000074001,0.18028667407805843,0.0,0.0,0.17393238272806855,0.18662595299417278,Klhl40
ENSMUSG00000085488,0.18021111136219753,0.0,0.0,0.17385664425860511,0.1865505719015207,4930557F10Rik
ENSMUSG00000034245,0.180149959585687,0.0,0.0,0.17379535030236745,0.186489567055311,Hdac11
ENSMUSG00000047021,0.18010862736035002,0.0,0.0,0.17375392200624334,0.18644833411185072,Ccdc108
ENSMUSG00000021608,0.18009810128656567,0.0,0.0,0.17374337146971447,0.18643783331860414,Lpcat1
ENSMUSG00000022723,0.18003129523715927,0.0,0.0,0.17367641019611277,0.18637118768393846,Crybg3
ENSMUSG00000024451,0.1800196813132629,0.0,0.0,0.1736647692932008,0.18635960164145246,Arap3
ENSMUSG00000027835,0.17998735959590373,0.0,0.0,0.1736323725022012,0.18632735750917728,Pdcd10
ENSMUSG00000033182,0.17989043688972545,0.0,0.0,0.17353522475615424,0.1862306673744824,Kbtbd12
ENSMUSG00000028464,0.17952749209194965,0.0,0.0,0.17317143835417906,0.1858685923921629,Tpm2
ENSMUSG00000037942,0.17948212209212888,0.0,0.0,0.17312596327137833,0.18582333100273618,Crp
ENSMUSG00000032366,0.1793068352494924,0.0,0.0,0.1729502706956163,0.18564846352316938,Tpm1
ENSMUSG00000007035,0.17918539909392656,0.0,0.0,0.17282855369128922,0.18552731766065866,Msh5
ENSMUSG00000015854,0.17892004399033914,0.0,0.0,0.17256258556925128,0.18526259621738125,Cd5l
ENSMUSG00000022484,0.17886231390173335,0.0,0.0,0.17250472223644503,0.18520500386463667,Hoxc10
ENSMUSG00000022696,0.17878559356654009,0.0,0.0,0.17242782489442676,0.18512846650593218,Sidt1
ENSMUSG00000051811,0.17873626356073405,0.0,0.0,0.1723783811168636,0.1850792541105731,Cox6b2
ENSMUSG00000043279,0.17871900033891208,0.0,0.0,0.17236107808775328,0.1850620320394565,Trim56
ENSMUSG00000057058,0.17860372034595448,0.0,0.0,0.1722455323710751,0.1849470267419676,Skap1
ENSMUSG00000045569,0.17841298963342198,0.0,0.0,0.17205436240294017,0.18475675013148318,Mc2r
ENSMUSG00000046182,0.17812756012766004,0.0,0.0,0.17176827644354808,0.18447199930339414,Gsg1l
ENSMUSG00000034917,0.1779993274051973,0.0,0.0,0.17163974915038666,0.18434407113849546,Tjp3
ENSMUSG00000047638,0.1778367179722825,0.0,0.0,0.1714767664893937,0.18418184759998282,Nr1h4
ENSMUSG00000068101,0.17782672364105914,0.0,0.0,0.17146674923011238,0.18417187697539664,Cenpm
ENSMUSG00000049516,0.17782415658542378,0.0,0.0,0.1714641762855908,0.1841693160086279,Spty2d1
ENSMUSG00000038193,0.17779734002455191,0.0,0.0,0.17143729821208273,0.18414256304950977,Hand2
ENSMUSG00000097347,0.17776213415767333,0.0,0.0,0.1714020116032985,0.18410744066731516,Gm17275
ENSMUSG00000035011,0.17775863499022262,0.0,0.0,0.1713985044116721,0.18410394979665545,Zbtb7a
ENSMUSG00000026938,0.17768093913171154,0.0,0.0,0.17132063042510143,0.18402643811967134,Fcna
ENSMUSG00000044562,0.17743350922869944,0.0,0.0,0.1710726337857735,0.1837795942345111,Rasip1
ENSMUSG00000038115,0.1773986945733066,0.0,0.0,0.17103773945235964,0.18374486197060047,Ano2
ENSMUSG00000096225,0.17735718342078946,0.0,0.0,0.17099613331684357,0.18370344903661495,Lhx8
ENSMUSG00000024235,0.17728251383029356,0.0,0.0,0.1709212929295695,0.18362895606331844,Map3k8
ENSMUSG00000038591,0.17717087587669705,0.0,0.0,0.1708093997558832,0.18351758203283253,Colec10
ENSMUSG00000045518,0.17705027625173297,0.0,0.0,0.17068852460755105,0.1833972673341683,Onecut3
ENSMUSG00000032091,0.1770467305585414,0.0,0.0,0.1706849708167233,0.18339373001508424,Tmprss4
ENSMUSG00000034258,0.1770307887615489,0.0,0.0,0.1706689926139804,0.1833778258668995,Mfsd7c
ENSMUSG00000047798,0.17701142815085147,0.0,0.0,0.1706495877946008,0.18335851097455402,Cd300lf
ENSMUSG00000025013,0.1769602474111434,0.0,0.0,0.17059829021080267,0.1833074510699882,Tll2
ENSMUSG00000035004,0.176920091735809,0.0,0.0,0.17055804288541163,0.18326739017620042,Igsf6
ENSMUSG00000036356,0.1769049858076741,0.0,0.0,0.17054290248547413,0.1832523198979231,Csgalnact1
ENSMUSG00000038893,0.17684672004230023,0.0,0.0,0.17048450378547697,0.18319419161129746,Fam117a
ENSMUSG00000018973,0.17675572229435182,0.0,0.0,0.1703932985135773,0.18310340848480036,Hoxb1
ENSMUSG00000000159,0.17675010777540012,0.0,0.0,0.17038767119406437,0.18309780720434707,Igsf5
ENSMUSG00000021650,0.17670964912323925,0.0,0.0,0.17034712031235277,0.18305744393763113,Ptcd2
ENSMUSG00000017314,0.1766921802674173,0.0,0.0,0.17032961164118504,0.18304001625982336,Mpp2
ENSMUSG00000016386,0.17661209240609138,0.0,0.0,0.17024934129352493,0.18296011713248903,Mpped2
ENSMUSG00000031883,0.17651389614456656,0.0,0.0,0.17015092139952714,0.18286215216452983,Car7
ENSMUSG00000033377,0.17651185465398947,0.0,0.0,0.1701488752610001,0.18286011548118544,Palmd
ENSMUSG00000027233,0.17646274888628669,0.0,0.0,0.17009965770860233,0.18281112532965857,Patl2
ENSMUSG00000027236,0.17645409573640194,0.0,0.0,0.17009098486391983,0.18280249254975706,Eif3j1
ENSMUSG00000030699,0.17637110880020604,0.0,0.0,0.17000780909732408,0.1827197009195874,Tbx6
ENSMUSG00000026142,0.1763652436399585,0.0,0.0,0.1700019305947852,0.18271384955932435,Rhbdd1
ENSMUSG00000057176,0.1762563812783219,0.0,0.0,0.16989282067108857,0.1826052432554913,Ccdc189
ENSMUSG00000037788,0.17608944884341646,0.0,0.0,0.16972550892100247,0.1824387031654601,Vopp1
ENSMUSG00000031758,0.17599916993037312,0.0,0.0,0.16963502502295133,0.18234863628508327,Cdyl2
ENSMUSG00000038227,0.17599324845371483,0.0,0.0,0.16962909010488822,0.18234272871211812,Hoxa9
ENSMUSG00000096991,0.17577647586156034,0.0,0.0,0.16941182576942093,0.18212646478885425,Gm26789
ENSMUSG00000024410,0.17575836677590181,0.0,0.0,0.16939367563174387,0.1821083981693626,3110002H16Rik
ENSMUSG00000032338,0.17573299523562108,0.0,0.0,0.16936824658323435,0.18208308611863808,Hcn4
ENSMUSG00000078653,0.17569973413985174,0.0,0.0,0.16933491010926607,0.18204990299859883,Cntd1
ENSMUSG00000016496,0.17565109500618065,0.0,0.0,0.1692861607730279,0.18200137786615725,Cd274
ENSMUSG00000016942,0.17562865405400116,0.0,0.0,0.16926366898647585,0.18197898950103614,Tmprss6
ENSMUSG00000019791,0.17562654192347754,0.0,0.0,0.16926155207178942,0.18197688231963954,Hint3
ENSMUSG00000111565,0.17548691219668344,0.0,0.0,0.169121606201564,0.18183757964270655,RP23-177D16.3
ENSMUSG00000022026,0.1754437817380871,0.0,0.0,0.1690783781407834,0.1817945501555569,Olfm4
ENSMUSG00000071203,0.17540750487600165,0.0,0.0,0.16904201920483947,0.181758358201334,Naip5
ENSMUSG00000025916,0.1751305749440333,0.0,0.0,0.16876446330923864,0.18148207587111562,Ppp1r42
ENSMUSG00000029863,0.17509084854281642,0.0,0.0,0.16872464719452868,0.18144244228801154,Casp2
ENSMUSG00000064363,0.1750391006339856,0.0,0.0,0.16867278245538575,0.18139081525380776,mt-Nd4
ENSMUSG00000022388,0.1749732120250205,0.0,0.0,0.1686067451419265,0.1813250804991568,Ttll8
ENSMUSG00000047250,0.17481338511413305,0.0,0.0,0.16844655775395004,0.18116562655897742,Ptgs1
ENSMUSG00000005397,0.1747415144270235,0.0,0.0,0.16837452507774134,0.18109392347982758,Nid1
ENSMUSG00000033720,0.17469097675053272,0.0,0.0,0.16832387353527192,0.1810435036206374,Sfxn5
ENSMUSG00000035539,0.17461142819707762,0.0,0.0,0.1682441458198104,0.18096414044921208,Ccdc180
ENSMUSG00000107638,0.17441937363960816,0.0,0.0,0.16805165905376698,0.18077253311970798,Gm30524
ENSMUSG00000060131,0.17439845290740097,0.0,0.0,0.16803069126989192,0.18075166107544963,Atp8b4
ENSMUSG00000109771,0.1743884242862055,0.0,0.0,0.16802064009591927,0.18074165579141754,Gm35315
ENSMUSG00000006019,0.1743795140718901,0.0,0.0,0.16801170984505698,0.18073276631056695,Dhx34
ENSMUSG00000022452,0.17437213200264698,0.0,0.0,0.1680043111764238,0.1807254014181124,Smdt1
ENSMUSG00000031604,0.17429221775293363,0.0,0.0,0.16792421727669943,0.180645673069325,Msmo1
ENSMUSG00000074342,0.17428143818236147,0.0,0.0,0.167913413479713,0.18063491856839203,I830077J02Rik
ENSMUSG00000002289,0.17427546796944432,0.0,0.0,0.167907429849772,0.18062896223951938,Angptl4
ENSMUSG00000038393,0.1742573211806959,0.0,0.0,0.16788924228212626,0.18061085764922263,Txnip
ENSMUSG00000013418,0.17418846156177215,0.0,0.0,0.16782022796345175,0.1805421581169455,B4galnt2
ENSMUSG00000006586,0.17417521721425336,0.0,0.0,0.16780695386839117,0.18052894455312413,Runx1t1
ENSMUSG00000104414,0.17382303993414228,0.0,0.0,0.167453986425595,0.18017758499365108,Gm37799
ENSMUSG00000097324,0.17382071820925926,0.0,0.0,0.16745165949699056,0.18017526865420194,Carmn
ENSMUSG00000045838,0.17380192488601337,0.0,0.0,0.16743282405456217,0.18015651892103746,A430105I19Rik
ENSMUSG00000020946,0.17371649978999548,0.0,0.0,0.16734720756429922,0.1800712919056384,Gosr2
ENSMUSG00000068739,0.17370683788757352,0.0,0.0,0.16733752402050925,0.18006165240087985,Sars
ENSMUSG00000041737,0.173683987843264,0.0,0.0,0.16731462280004938,0.180038855321365,Tmem45b
ENSMUSG00000034035,0.1736586332473112,0.0,0.0,0.16728921142666658,0.1800135594875913,Ccdc17
ENSMUSG00000029304,0.1735774005955862,0.0,0.0,0.16720779692482565,0.17993251504523466,Spp1
ENSMUSG00000030887,0.17346930974515892,0.0,0.0,0.16709946423332403,0.17982467449863018,Pdzd9
ENSMUSG00000026039,0.17343473169484022,0.0,0.0,0.1670648088509928,0.17979017648776158,Sgol2a
ENSMUSG00000071550,0.1732064361174987,0.0,0.0,0.16683600309747085,0.17956240896467354,Cfap44
ENSMUSG00000024471,0.1731272397310045,0.0,0.0,0.16675662988969525,0.1794833956025046,Myot
ENSMUSG00000078566,0.17312009358153452,0.0,0.0,0.1667494677891229,0.17947626596388552,Bnip3
ENSMUSG00000005800,0.1728089559814135,0.0,0.0,0.1664376363426606,0.17916584658553167,Mmp8
ENSMUSG00000071562,0.1728031953467543,0.0,0.0,0.1664318628736262,0.17916009923663412,Stfa1
ENSMUSG00000020838,0.17279114283497132,0.0,0.0,0.16641978351092707,0.1791480745201762,Slc6a4
ENSMUSG00000032864,0.1727228671683619,0.0,0.0,0.16635135577401516,0.17907995627404874,Rag2
ENSMUSG00000030521,0.17260523993866939,0.0,0.0,0.16623346669728015,0.17896260010981274,Mphosph10
ENSMUSG00000071042,0.1724738797870894,0.0,0.0,0.16610181434342186,0.17883154245662797,Rasgrp3
ENSMUSG00000039830,0.17245793624946662,0.0,0.0,0.1660858353558748,0.17881563561870167,Olig2
ENSMUSG00000066366,0.17233647962813642,0.0,0.0,0.1659641087896388,0.17869445846368714,Serpina1a
ENSMUSG00000036040,0.17218994500845747,0.0,0.0,0.16581724874611636,0.17854826075696098,Adamtsl2
ENSMUSG00000085412,0.17208607250433522,0.0,0.0,0.16571314573330742,0.17844462690684976,Halr1
ENSMUSG00000038372,0.17200562071226344,0.0,0.0,0.16563251550423214,0.17836435986119312,Gmds
ENSMUSG00000068877,0.17185545963616736,0.0,0.0,0.16548202160826214,0.17821454338285342,Selenbp2
ENSMUSG00000022014,0.17183443445480528,0.0,0.0,0.16546094984997692,0.17819356642768416,Epsti1
ENSMUSG00000025190,0.1718136606773784,0.0,0.0,0.16544013005827532,0.1781728402941194,Got1
ENSMUSG00000035139,0.17181207008916166,0.0,0.0,0.16543853594711241,0.17817125335362316,Secisbp2
ENSMUSG00000049130,0.17180989051753093,0.0,0.0,0.1654363515480679,0.17816907878038402,C5ar1
ENSMUSG00000056724,0.17175353070949864,0.0,0.0,0.16537986693350074,0.17811284820021198,Nbeal2
ENSMUSG00000055762,0.17174925754867193,0.0,0.0,0.1653755843116361,0.17810858483565647,Eef1d
ENSMUSG00000078588,0.17174121605927553,0.0,0.0,0.1653675250185449,0.17810056178082123,Ccdc24
ENSMUSG00000027293,0.17138534215274348,0.0,0.0,0.16501086406679683,0.17774550284406188,Ehd4
ENSMUSG00000110235,0.1712809711035404,0.0,0.0,0.1649062625083688,0.1776413704959518,Gm5086
ENSMUSG00000038094,0.17126982542171393,0.0,0.0,0.16489509221916285,0.17763025029636328,Atp13a4
ENSMUSG00000086918,0.17113337729328848,0.0,0.0,0.1647583429738074,0.17749411399598716,4930429F24Rik
ENSMUSG00000021886,0.17113301641997536,0.0,0.0,0.16475798130443553,0.17749375394706338,Gpr65
ENSMUSG00000040693,0.17112397316440692,0.0,0.0,0.16474891810070144,0.1774847313496107,Slco4c1
ENSMUSG00000074211,0.17101879693919622,0.0,0.0,0.16464350995041596,0.17737979530697345,Sdhaf1
